timestamp,open,high,low,close,volume
2024-06-28 19:55:00,123.7517,123.7617,123.6518,123.7118,78374
2024-06-28 19:50:00,123.7617,123.7817,123.7017,123.7217,29806
2024-06-28 19:45:00,123.7767,123.8017,123.7417,123.7817,24118
2024-06-28 19:40:00,123.7217,123.7817,123.7017,123.7717,49314
2024-06-28 19:35:00,123.7317,123.7617,123.7117,123.7217,25146
2024-06-28 19:30:00,123.7417,123.7417,123.7117,123.7317,22125
2024-06-28 19:25:00,123.7217,123.7517,123.7017,123.7417,29916
2024-06-28 19:20:00,123.7317,123.7417,123.7117,123.7217,18566
2024-06-28 19:15:00,123.7318,123.7517,123.7217,123.7417,17933
2024-06-28 19:10:00,123.7567,123.7717,123.7317,123.7417,19854
2024-06-28 19:05:00,123.7317,123.7817,123.7120,123.7617,20713
2024-06-28 19:00:00,123.6418,123.7417,123.6218,123.7417,29273
2024-06-28 18:55:00,123.6468,123.6518,123.6318,123.6368,28009
2024-06-28 18:50:00,123.7417,123.7417,123.6418,123.6518,28169
2024-06-28 18:45:00,123.7217,123.7417,123.7117,123.7417,48019
2024-06-28 18:40:00,123.7517,123.7817,123.7317,123.7367,12635
2024-06-28 18:35:00,123.7467,123.7617,123.7217,123.7517,15019
2024-06-28 18:30:00,123.7717,123.7817,123.7417,123.7517,15288
2024-06-28 18:25:00,123.7917,123.8017,123.7617,123.7767,16830
2024-06-28 18:20:00,123.7917,123.8017,123.7517,123.7917,10291
2024-06-28 18:15:00,123.7517,123.8017,123.7417,123.7917,21364
2024-06-28 18:10:00,123.7417,123.7617,123.7117,123.7417,23108
2024-06-28 18:05:00,123.7217,123.7717,123.7217,123.7417,13666
2024-06-28 18:00:00,123.7517,123.7517,123.7117,123.7220,20574
2024-06-28 17:55:00,123.8017,123.8217,123.7317,123.7616,20336
2024-06-28 17:50:00,123.8017,123.8117,123.7817,123.8117,17217
2024-06-28 17:45:00,123.8117,123.8117,123.7617,123.7917,29098
2024-06-28 17:40:00,123.8417,123.8617,123.7817,123.7817,32312
2024-06-28 17:35:00,123.7517,123.8417,123.7317,123.8317,52435
2024-06-28 17:30:00,123.7617,123.7617,123.5018,123.7517,2467923
2024-06-28 17:25:00,123.7417,123.7617,123.7317,123.7617,29432
2024-06-28 17:20:00,123.7417,123.7517,123.7417,123.7467,32864
2024-06-28 17:15:00,123.7517,123.7517,123.7417,123.7467,21205
2024-06-28 17:10:00,123.7518,123.7617,123.7417,123.7467,27017
2024-06-28 17:05:00,123.7117,123.7617,123.7117,123.7517,38403
2024-06-28 17:00:00,123.7417,123.7517,123.7117,123.7119,33416
2024-06-28 16:55:00,123.7517,123.7617,123.7417,123.7417,29458
2024-06-28 16:50:00,123.8017,123.8017,123.5018,123.7517,93488
2024-06-28 16:45:00,123.7760,123.8417,123.7617,123.8017,42093
2024-06-28 16:40:00,123.7317,123.8117,123.7217,123.7917,48421
2024-06-28 16:35:00,123.7917,123.8017,123.7117,123.7417,77549
2024-06-28 16:30:00,123.7617,123.8017,123.7467,123.7817,67489
2024-06-28 16:25:00,123.7617,123.8517,119.8197,123.7817,96444
2024-06-28 16:20:00,123.6617,123.7617,123.5018,123.7617,4160853
2024-06-28 16:15:00,123.5018,123.6817,123.5018,123.6518,148449
2024-06-28 16:10:00,123.5918,123.7417,123.5018,123.6617,1041668
2024-06-28 16:05:00,123.5621,123.6318,123.4618,123.6118,2818753
2024-06-28 16:00:00,123.7617,123.7617,123.3119,123.5618,75897157
2024-06-28 15:55:00,124.2416,124.4015,123.3718,123.3718,9247766
2024-06-28 15:50:00,124.3615,124.6514,123.9816,124.2236,5013393
2024-06-28 15:45:00,123.9816,124.3988,123.7917,124.3715,3574965
2024-06-28 15:40:00,123.7342,124.2616,123.6717,123.9623,3982251
2024-06-28 15:35:00,123.1519,123.8317,123.1419,123.7417,3955644
2024-06-28 15:30:00,123.8416,123.8817,122.7120,123.1574,5945010
2024-06-28 15:25:00,124.1016,124.1616,123.8217,123.8362,1546377
2024-06-28 15:20:00,124.2016,124.2916,123.8817,124.1098,1715953
2024-06-28 15:15:00,124.0516,124.2616,123.8617,124.2016,2109843
2024-06-28 15:10:00,124.0916,124.1216,123.9117,124.0666,1429030
2024-06-28 15:05:00,124.0516,124.2616,123.9517,124.1016,1700462
2024-06-28 15:00:00,124.2216,124.3815,123.9717,124.0612,1981488
